Detailed Statistics Cancellation  
Origin Airport: New York, NY: John F. Kennedy International (JFK)
Airline: United Airlines Inc. (UA)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021 and 2022

Carrier Code,Date (MM/DD/YYYY),Flight_Number,Tail Number,Destination Airport
"UA","02/03/2014","0317","N568UA","SFO"
"UA","02/05/2014","0274","","LAX"
"UA","02/05/2014","0303","","SFO"
"UA","02/05/2014","0317","","SFO"
"UA","02/05/2014","0397","","SFO"
"UA","02/05/2014","0398","","LAX"
"UA","02/05/2014","0642","","SFO"
"UA","02/05/2014","0703","","LAX"
"UA","02/05/2014","0766","","SFO"
"UA","02/05/2014","0841","","LAX"
"UA","02/11/2014","0347","N590UA","SFO"
"UA","02/13/2014","0274","","LAX"
"UA","02/13/2014","0303","","SFO"
"UA","02/13/2014","0314","","LAX"
"UA","02/13/2014","0389","","SFO"
"UA","02/13/2014","0397","","SFO"
"UA","02/13/2014","0398","","LAX"
"UA","02/13/2014","0541","","SFO"
"UA","02/13/2014","0642","","SFO"
"UA","02/13/2014","0703","","LAX"
"UA","02/13/2014","0766","","SFO"
"UA","02/13/2014","0841","","LAX"
"UA","02/14/2014","0303","","SFO"
"UA","02/14/2014","0397","","SFO"
"UA","02/14/2014","0398","","LAX"
"UA","02/14/2014","0841","","LAX"
"UA","02/27/2014","0398","","LAX"
"UA","03/03/2014","0303","","SFO"
"UA","03/03/2014","0398","","LAX"
"UA","03/14/2014","0303","","SFO"
"UA","03/16/2014","0642","","SFO"
"UA","03/18/2014","0303","","SFO"
"UA","04/22/2014","0642","","SFO"
"UA","05/07/2014","0703","","LAX"
"UA","05/16/2014","0274","","LAX"
"UA","06/25/2014","0389","N546UA","SFO"
"UA","06/25/2014","0512","N502UA","SFO"
"UA","07/10/2014","0535","","LAX"
"UA","07/15/2014","0445","","LAX"
"UA","07/15/2014","0512","","SFO"
"UA","07/15/2014","0841","","LAX"
"UA","07/23/2014","0514","N546UA","SFO"
"UA","08/02/2014","0642","","SFO"
"UA","09/04/2014","0512","N588UA","SFO"
"UA","09/30/2014","0389","","SFO"
"UA","10/08/2014","0766","","SFO"
"UA","10/17/2014","0841","","LAX"
"UA","01/26/2015","0445","","LAX"
"UA","01/26/2015","0512","","SFO"
"UA","01/27/2015","0257","","SFO"
"UA","01/27/2015","0415","","SFO"
"UA","01/27/2015","0441","","LAX"
"UA","01/27/2015","0443","","LAX"
"UA","01/27/2015","0445","","LAX"
"UA","01/27/2015","0510","","SFO"
"UA","01/27/2015","0512","","SFO"
"UA","01/27/2015","0514","","SFO"
"UA","01/27/2015","0535","","LAX"
"UA","01/27/2015","0541","","SFO"
"UA","01/27/2015","0703","","LAX"
"UA","01/27/2015","0766","","SFO"
"UA","01/27/2015","0841","","LAX"
"UA","01/28/2015","0766","","SFO"
"UA","01/28/2015","0841","","LAX"
"UA","02/02/2015","0257","","SFO"
"UA","02/02/2015","0415","","SFO"
"UA","02/02/2015","0441","","LAX"
"UA","02/02/2015","0541","","SFO"
"UA","02/02/2015","0766","N568UA","SFO"
"UA","02/09/2015","0441","","LAX"
"UA","02/09/2015","0535","","LAX"
"UA","02/09/2015","0541","","SFO"
"UA","02/15/2015","0415","","SFO"
"UA","02/15/2015","0443","","LAX"
"UA","03/01/2015","0512","N589UA","SFO"
"UA","03/05/2015","0257","","SFO"
"UA","03/05/2015","0415","","SFO"
"UA","03/05/2015","0443","","LAX"
"UA","03/05/2015","0541","","SFO"
"UA","03/05/2015","0766","","SFO"
"UA","03/15/2015","0514","","SFO"
"UA","03/15/2015","0535","","LAX"
"UA","03/17/2015","0445","","LAX"
"UA","03/17/2015","0510","","SFO"
"UA","03/18/2015","0514","","SFO"
"UA","04/10/2015","0441","","LAX"
"UA","04/20/2015","0514","","SFO"
"UA","04/20/2015","0535","","LAX"
"UA","05/31/2015","0510","","SFO"
"UA","06/01/2015","0445","","LAX"
"UA","06/01/2015","0512","","SFO"
"UA","06/20/2015","0703","","LAX"
"UA","07/29/2015","0415","","SFO"
"UA","07/30/2015","0257","N587UA","SFO"
"UA","07/30/2015","0445","","LAX"
"UA","08/01/2015","0535","","LAX"
"UA","10/17/2015","0441","","LAX"
"UA","07/06/2021","0523","N665UA","SFO"
"UA","07/09/2021","0523","","SFO"
"UA","07/11/2021","0517","","LAX"
"UA","07/12/2021","0523","","SFO"
"UA","07/31/2021","0515","","LAX"
"UA","07/31/2021","0521","","SFO"
"UA","08/02/2021","0515","","LAX"
"UA","08/15/2021","0521","","SFO"
"UA","08/22/2021","0517","","LAX"
"UA","08/22/2021","0523","","SFO"
"UA","09/06/2021","0517","","LAX"
"UA","09/07/2021","0517","","LAX"
"UA","09/08/2021","0517","","LAX"
"UA","09/10/2021","0517","","LAX"
"UA","10/06/2021","0521","","SFO"
"UA","11/30/2021","0515","","LAX"
"UA","12/25/2021","0517","","LAX"
"UA","12/25/2021","0521","","SFO"
"UA","12/26/2021","0515","","LAX"
"UA","12/27/2021","0517","","LAX"
"UA","12/28/2021","0523","","SFO"
"UA","12/29/2021","0521","","SFO"
"UA","12/30/2021","0515","","LAX"
"UA","01/01/2022","0521","","SFO"
"UA","01/03/2022","0517","","LAX"
"UA","01/04/2022","0523","","SFO"
"UA","01/20/2022","0515","N67134","LAX"
"UA","01/29/2022","0515","","LAX"
"UA","01/29/2022","0517","","LAX"
"UA","01/29/2022","0521","","SFO"
"UA","01/29/2022","0523","","SFO"
"UA","01/30/2022","0515","","LAX"
"UA","01/30/2022","0521","","SFO"
"UA","02/12/2022","0521","","SFO"
"UA","03/12/2022","0521","","SFO"
"UA","03/19/2022","0515","","LAX"
"UA","03/29/2022","0515","","LAX"
"UA","04/01/2022","0521","","SFO"
"UA","04/16/2022","0523","","SFO"
"UA","04/30/2022","0517","","LAX"
"UA","05/05/2022","0523","","SFO"
"UA","05/06/2022","0517","","LAX"
"UA","05/11/2022","0523","","SFO"
"UA","05/13/2022","0521","","SFO"
"UA","05/28/2022","0517","","LAX"
"UA","05/30/2022","0523","N57863","SFO"
"UA","06/01/2022","0517","","LAX"
"UA","06/05/2022","0523","","SFO"
"UA","06/17/2022","0521","","SFO"
"UA","06/19/2022","0523","","SFO"
"UA","08/03/2022","0523","","SFO"

 SOURCE: Bureau of Transportation Statistics
