Detailed Statistics Cancellation  
Origin Airport: Denver, CO: Denver International (DEN)
Airline: United Airlines Inc. (UA)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021 and 2022

Carrier Code,Date (MM/DD/YYYY),Flight_Number,Tail Number,Destination Airport
"UA","03/19/2003","1240","","IAD"
"UA","03/19/2003","1243","","TUS"
"UA","03/19/2003","1248","","ATL"
"UA","03/19/2003","1254","","IAH"
"UA","03/19/2003","1255","","SLC"
"UA","03/19/2003","1258","","DFW"
"UA","03/19/2003","1260","","IAD"
"UA","03/19/2003","1262","","OKC"
"UA","03/19/2003","1263","","SJC"
"UA","03/19/2003","1264","","AUS"
"UA","03/19/2003","1267","","BUR"
"UA","03/19/2003","1271","","GEG"
"UA","03/19/2003","1272","","BWI"
"UA","03/19/2003","1274","","OKC"
"UA","03/19/2003","1277","","LAS"
"UA","03/19/2003","1280","","STL"
"UA","03/19/2003","1283","","PDX"
"UA","03/19/2003","1285","","SAN"
"UA","03/19/2003","1289","","LAX"
"UA","03/19/2003","1293","","GEG"
"UA","03/19/2003","1294","","IAH"
"UA","03/19/2003","1295","","LAX"
"UA","03/19/2003","1296","","MCO"
"UA","03/19/2003","1297","","LAS"
"UA","03/19/2003","1442","","IAH"
"UA","03/19/2003","1454","","DTW"
"UA","03/19/2003","1456","","MCO"
"UA","03/19/2003","1458","","DFW"
"UA","03/19/2003","1466","","MSP"
"UA","03/19/2003","1473","","PDX"
"UA","03/19/2003","1474","","MSP"
"UA","03/19/2003","1481","","RNO"
"UA","03/19/2003","1497","","BOI"
"UA","03/19/2003","1499","","BOI"
"UA","03/19/2003","1503","","SAN"
"UA","03/19/2003","1506","","PDX"
"UA","03/19/2003","1508","","CMH"
"UA","03/19/2003","1510","","IAD"
"UA","03/19/2003","1519","","OAK"
"UA","03/19/2003","1520","","DSM"
"UA","03/19/2003","1521","","SEA"
"UA","03/19/2003","1523","","SAN"
"UA","03/19/2003","1524","","MCI"
"UA","03/19/2003","1532","","IAD"
"UA","03/19/2003","1539","","GEG"
"UA","03/19/2003","1546","","IND"
"UA","03/19/2003","1557","","PHX"
"UA","03/19/2003","1558","","SAT"
"UA","03/19/2003","1560","","DSM"
"UA","03/19/2003","1580","","OMA"
"UA","03/19/2003","1585","","BUR"
"UA","03/19/2003","1590","","ATL"
"UA","03/19/2003","1591","","SLC"
"UA","03/19/2003","1595","","RNO"
"UA","03/19/2003","1598","","DFW"
"UA","03/19/2003","1602","","MSY"
"UA","03/19/2003","1608","N844UA","SAT"
"UA","03/19/2003","1614","","STL"
"UA","03/19/2003","1615","","SFO"
"UA","03/19/2003","1618","","BWI"
"UA","03/19/2003","1620","","BWI"
"UA","03/19/2003","1622","","CLE"
"UA","03/19/2003","1628","","TUL"
"UA","03/19/2003","1631","","SAN"
"UA","03/19/2003","1632","","CLE"
"UA","03/19/2003","1638","","OMA"
"UA","03/19/2003","1639","","LAX"
"UA","03/19/2003","1642","","IAH"
"UA","03/19/2003","1645","N524UA","SNA"
"UA","03/19/2003","1652","","IAH"
"UA","03/19/2003","1653","","PHX"
"UA","03/19/2003","1657","","SFO"
"UA","03/19/2003","1663","","SMF"
"UA","03/19/2003","1665","","OAK"
"UA","03/19/2003","1670","","DFW"
"UA","03/19/2003","1677","","LAS"
"UA","03/19/2003","1683","","LAS"
"UA","03/19/2003","1691","","JAC"
"UA","03/19/2003","1699","","LAX"
"UA","03/20/2003","0240","","ORD"
"UA","03/20/2003","0242","","ORD"
"UA","03/20/2003","0246","","ORD"
"UA","03/20/2003","0248","","ORD"
"UA","03/20/2003","0250","","ORD"
"UA","03/20/2003","0252","","ORD"
"UA","03/20/2003","0311","N457UA","SEA"
"UA","03/20/2003","0318","","OMA"
"UA","03/20/2003","0341","","PHX"
"UA","03/20/2003","0347","","LAS"
"UA","03/20/2003","0348","","BOS"
"UA","03/20/2003","0361","","JAC"
"UA","03/20/2003","0369","","PDX"
"UA","03/20/2003","0376","","DTW"
"UA","03/20/2003","0385","","COS"
"UA","03/20/2003","0386","","ATL"
"UA","03/20/2003","0387","","LAS"
"UA","03/20/2003","0389","","OAK"
"UA","03/20/2003","0391","","ABQ"
"UA","03/20/2003","0401","","SMF"
"UA","03/20/2003","0403","","SNA"
"UA","03/20/2003","0404","","LGA"
"UA","03/20/2003","0411","","LAX"
"UA","03/20/2003","0414","","LGA"
"UA","03/20/2003","0415","","SJC"
"UA","03/20/2003","0417","","LAS"
"UA","03/20/2003","0418","","EWR"
"UA","03/20/2003","0422","","EWR"
"UA","03/20/2003","0425","","ABQ"
"UA","03/20/2003","0449","","BIL"
"UA","03/20/2003","0458","","MIA"
"UA","03/20/2003","0484","","MCI"
"UA","03/20/2003","0486","","MSP"
"UA","03/20/2003","0487","","SFO"
"UA","03/20/2003","0489","","SJC"
"UA","03/20/2003","0497","","SJC"
"UA","03/20/2003","0510","","DTW"
"UA","03/20/2003","0535","","SFO"
"UA","03/20/2003","0563","","ONT"
"UA","03/20/2003","0567","","LAX"
