Detailed Statistics Cancellation  
Origin Airport: Denver, CO: Denver International (DEN)
Airline: Delta Airlines Inc. (DL)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021 and 2022

Carrier Code,Date (MM/DD/YYYY),Flight_Number,Tail Number,Destination Airport
"DL","12/20/2010","1436","N389DA","DTW"
"DL","12/24/2010","2016","N556NW","ATL"
"DL","12/25/2010","0134","N1612T","ATL"
"DL","12/25/2010","1316","N330NW","ATL"
"DL","12/25/2010","1516","N634DL","ATL"
"DL","12/25/2010","1616","N326US","ATL"
"DL","12/25/2010","1816","N556NW","ATL"
"DL","12/25/2010","2016","N359NW","ATL"
"DL","12/26/2010","1316","N359NW","ATL"
"DL","12/26/2010","1616","N638DL","ATL"
"DL","12/26/2010","2090","N340NW","JFK"
"DL","12/27/2010","2090","N377NW","JFK"
"DL","12/28/2010","2090","N326US","JFK"
"DL","01/05/2011","2108","N905DA","MSP"
"DL","01/07/2011","2090","N3735D","JFK"
"DL","01/08/2011","1408","N971DL","MSP"
"DL","01/09/2011","2116","N3760C","ATL"
"DL","01/10/2011","1316","N963DL","ATL"
"DL","01/10/2011","1516","N522US","ATL"
"DL","01/10/2011","1616","N684DA","ATL"
"DL","01/10/2011","1716","N314US","ATL"
"DL","01/10/2011","1816","N941DL","ATL"
"DL","01/10/2011","1916","N556NW","ATL"
"DL","01/10/2011","2016","N683DA","ATL"
"DL","01/10/2011","2116","N393DA","ATL"
"DL","01/11/2011","1316","N974DL","ATL"
"DL","01/11/2011","1516","N502US","ATL"
"DL","01/11/2011","1616","N6702","ATL"
"DL","01/11/2011","1816","N979DL","ATL"
"DL","01/11/2011","1916","N527US","ATL"
"DL","01/11/2011","2016","N689DL","ATL"
"DL","01/11/2011","2116","N3772H","ATL"
"DL","01/12/2011","1316","N904DL","ATL"
"DL","01/12/2011","1816","N976DL","ATL"
"DL","01/12/2011","2090","N3746H","JFK"
"DL","01/19/2011","1916","N502US","ATL"
"DL","01/21/2011","1316","N908DE","ATL"
"DL","01/23/2011","1516","N527US","ATL"
"DL","01/25/2011","1510","N302NB","DTW"
"DL","01/26/2011","2090","N3771K","JFK"
"DL","01/27/2011","2090","N3764D","JFK"
"DL","02/01/2011","1410","N3754A","DTW"
